41 57 40
44 51 38
44 52 39
42 51 36
47 53 42
43 54 41
46 48 42
42 48 42
44 53 37
43 50 38
41 58 38
43 49 42
47 54 38
46 49 42
47 60 37
44 59 36
42 50 33
41 49 36
40 51 38
44 47 46
47 51 40
44 60 38
43 52 40
42 52 39
48 54 41
42 53 40
43 50 38
45 44 37
38 60 39
45 48 36
47 51 39
44 55 39
46 55 40
42 54 36
44 48 39
44 52 41
48 55 41
44 57 43
43 53 39
44 56 39
40 50 42
47 48 34
42 50 38
50 49 40
43 52 39
42 52 38
41 46 40
44 53 38
45 51 38
44 50 38
50 52 39
35 49 39
48 50 44
47 49 37
47 52 37
42 57 37
43 49 37
43 50 40
43 52 36
49 45 36
42 53 39
39 47 39
46 50 39
48 53 38
44 55 38
43 51 43
46 52 35
43 49 39
48 53 37
44 51 34
45 48 38
43 51 46
44 50 39
47 49 41
42 52 38
40 53 36
45 53 41
45 52 40
45 50 37
46 58 38
46 55 39
46 49 35
44 50 38
45 50 39
46 51 41
43 48 39
43 49 42
43 49 36
43 49 30
46 51 39
48 54 40
49 52 37
45 48 36
45 49 37
51 53 35
43 49 37
42 51 40
44 49 38
46 55 38
48 50 36
45 51 41
43 52 40
41 56 37
45 51 39
43 52 42
43 57 39
44 50 37
46 51 38
46 56 35
42 53 40
41 52 37
45 54 38
39 53 44
44 54 39
44 51 34
46 52 41
37 52 39
48 52 38
50 55 40
47 55 38
46 48 39
41 48 37
43 51 42
47 50 38
50 52 38
46 49 40
42 49 38
44 48 39
42 49 38
44 54 41
43 50 39
43 49 43
47 52 35
46 50 34
44 53 46
47 50 40
46 50 39
43 52 37
47 49 41
44 50 40
47 54 40
41 54 40
46 50 39
46 47 39
42 50 40
42 57 37
44 47 38
46 44 36
40 51 39
43 52 38
45 47 38
44 56 40
41 53 39
42 54 39
46 48 36
41 50 37
44 49 34
42 54 37
45 53 38
41 53 35
44 52 40
40 49 37
44 56 40
39 54 42
44 53 38
48 56 36
46 48 33
49 49 40
43 53 39
43 52 38
45 57 34
48 46 37
44 55 35
44 51 40
49 53 39
45 54 37
46 53 38
44 56 37
44 50 41
43 54 40
46 52 33
42 50 40
46 52 38
41 50 39
40 56 39
44 53 38
45 52 38
42 52 36
48 45 36
48 50 39
44 48 40
44 48 37
44 48 39
45 48 41
44 51 37
44 57 36
44 55 38
44 51 39
45 55 36
44 48 40
46 53 43
44 50 34
43 49 35
42 51 42
46 51 38
44 50 39
47 54 37
46 46 36
43 53 43
43 45 36
47 53 37
45 51 36
42 56 37
38 55 38
43 53 38
47 49 37
46 56 42
43 52 38
41 50 34
44 53 36
44 48 42
43 50 39
49 49 40
44 54 41
45 54 38
46 56 38
43 51 33
47 53 39
42 53 38
44 48 38
43 53 41
45 50 33
45 53 35
42 52 37
43 46 38
44 51 41
39 51 33
46 50 34
42 54 39
44 51 35
45 53 41
44 53 40
41 50 41
47 55 35
46 50 39
40 50 42
45 55 38
43 53 37
47 49 40
41 53 38
45 49 35
47 54 37
44 50 39
42 52 39
46 47 37
41 52 40
47 53 38
42 55 39
46 55 36
45 52 38
40 55 40
44 51 36
47 51 41
42 57 37
43 51 41
42 48 39
44 52 39
46 45 37
42 55 32
42 50 38
46 50 41
43 52 36
42 52 37
48 51 33
44 49 37
48 47 38
43 56 34
41 49 39
49 52 38
48 49 35
44 52 37
39 52 40
44 49 40
50 56 37
44 54 43
44 52 36
44 50 35
44 50 40
46 52 39
44 52 37
42 52 38
47 51 38
46 50 38
48 47 35
41 50 36
44 50 38
42 51 37
44 53 41
46 51 37
45 56 37
44 56 36
47 50 39
45 50 37
49 53 36
45 56 37
45 52 41
45 52 39
46 52 34
46 52 37
45 54 31
46 52 38
46 51 35
46 52 40
46 51 38
44 50 37
44 51 38
42 54 40
48 48 39
45 50 36
45 52 37
43 54 44
45 45 38
47 53 35
46 51 39
40 53 39
47 50 37
45 51 36
46 51 37
38 51 36
48 55 37
46 47 38
46 51 31
43 54 37
48 49 37
49 53 36
41 48 35
46 53 41
44 51 37
44 53 39
45 54 38
46 46 39
39 51 35
47 50 37
45 54 38
47 54 37
42 49 40
44 57 37
42 54 37
46 55 36
45 50 33
45 53 41
43 50 36
43 50 38
40 49 34
43 51 38
43 52 36
47 51 37
43 53 38
44 47 38
48 56 39
46 51 44
48 53 41
45 52 36
43 50 37
46 49 37
48 50 39
46 50 36
42 51 37
43 49 36
48 53 40
44 48 39
47 51 42
47 51 39
43 50 37
44 51 36
44 53 37
44 52 36
44 50 38
46 55 38
43 50 40
45 46 39
47 53 39
46 55 38
41 53 39
47 48 39
45 52 36
45 53 38
43 50 40
47 53 38
43 53 40
41 48 39
48 48 40
43 56 37
44 52 39
41 50 38
44 54 38
48 54 36
42 54 41
49 51 38
45 48 42
46 52 39
44 50 39
44 56 38
44 54 40
47 48 40
48 51 36
45 53 39
46 54 35
50 46 37
47 51 38
46 53 36
45 51 37
48 52 38
42 53 38
45 55 38
39 53 38
45 53 35
42 50 33
47 50 40
44 55 41
46 46 35
49 54 39
46 50 37
47 53 41
46 54 35
42 48 41
49 51 36
43 51 35
43 52 39
41 54 38
48 49 40
37 56 38
47 50 40
42 56 39
43 53 37
43 56 37
44 50 39
44 51 38
43 54 40
42 49 39
43 51 33
43 55 38
45 51 39
45 53 37
45 50 38
43 51 35
46 50 37
48 56 41
43 53 37
46 54 38
45 54 40
45 52 42
46 50 36
44 53 36
42 52 40
42 53 38
42 51 38
47 51 37
47 49 34
45 51 39
44 49 32
44 53 38
47 48 38
45 47 36
42 50 38
44 52 37
42 53 37
43 49 35
45 55 39
43 48 39
43 52 37
42 53 39
47 50 36
45 48 34
47 53 35
47 51 32
46 50 38
43 47 36
42 51 37
46 46 39
43 47 33
48 53 35
45 52 40
45 52 39
47 48 33
42 49 40
43 54 37
47 49 35
45 50 39
46 54 37
46 49 40
48 56 38
40 49 35
42 51 38
42 50 37
50 52 41
44 52 40
45 51 36
45 48 38
44 50 35
43 49 39
41 49 38
42 50 36
44 52 34
45 58 39
44 50 37
49 50 38
41 49 38
43 49 38
43 48 37
43 50 40
45 51 35
44 48 38
44 51 37
43 52 37
45 54 38
45 48 36
43 53 34
43 52 37
44 48 37
46 49 36
45 50 36
45 54 38
41 49 33
43 45 39
48 53 38
43 51 37
45 50 39
44 47 35
45 49 38
46 49 37
47 48 36
48 51 36
46 47 35
43 51 40
49 49 42
43 52 38
43 50 37
48 55 35
44 50 37
43 50 38
47 50 37
40 53 38
47 50 39
45 47 36
48 49 38
43 51 37
47 49 35
45 53 39
42 51 38
44 52 40
45 52 38
44 48 38
48 51 35
45 50 35
49 51 32
47 49 38
49 52 38
43 50 40
41 51 40
50 49 38
48 51 39
46 45 36
45 47 37
46 47 35
47 47 37
41 50 39
47 51 33
48 50 38
45 51 37
44 50 38
45 50 38
45 49 39
48 50 38
47 49 39
47 47 38
46 49 35
44 50 38
41 51 37
44 50 34
41 50 35
45 56 36
43 53 38
44 51 38
49 48 37
44 53 40
47 52 39
46 54 38
46 48 37
44 48 39
42 49 36
42 53 39
40 48 36
45 49 36
43 52 41
46 52 36
43 50 33
44 48 37
40 51 35
46 46 40
43 53 35
45 49 36
42 53 39
44 50 38
47 51 37
44 50 35
43 51 38
45 47 41
47 51 37
46 52 37
48 47 40
43 52 40
42 53 36
47 50 37
43 52 34
46 55 38
44 56 39
45 48 37
48 46 38
42 43 33
43 49 36
48 49 36
46 53 38
45 48 35
45 51 35
45 49 36
43 49 38
41 50 38
47 45 41
43 54 35
46 50 34
47 54 38
47 48 41
45 50 38
47 53 38
44 50 39
45 50 36
43 46 37
44 50 38
45 51 39
43 56 39
47 52 38
43 48 36
43 52 41
48 52 39
48 55 39
49 48 36
44 47 35
40 48 37
43 48 39
43 51 36
46 50 40
44 50 37
47 49 36
44 50 38
41 46 36
45 46 35
45 49 38
45 54 35
48 50 40
43 49 40
44 49 37
44 50 37
46 47 37
48 46 36
42 47 36
42 49 39
48 51 37
45 52 37
41 50 34
44 54 38
45 48 35
43 46 36
44 50 36
46 50 35
45 51 34
44 47 36
44 50 36
47 47 36
46 49 40
43 50 37
44 46 35
45 53 38
45 52 36
46 50 38
43 48 36
48 50 34
46 47 35
44 47 37
46 50 36
47 47 38
45 51 38
44 48 37
43 48 37
40 45 39
44 51 37
45 48 38
44 49 32
46 49 41
42 53 38
45 48 35
45 50 36
48 52 40
47 51 37
45 49 39
48 47 40
45 48 33
42 46 39
44 51 36
46 48 37
43 49 33
46 51 37
45 49 39
45 50 39
46 52 35
44 47 37
43 48 35
42 50 33
40 49 39
47 48 39
39 49 43
47 47 37
44 53 39
42 45 38
44 50 38
41 51 38
45 49 37
46 48 37
46 53 39
43 47 37
45 53 37
42 52 39
44 47 36
44 50 38
45 50 36
48 52 39
46 46 35
43 49 37
44 54 39
41 48 39
43 48 36
44 47 35
46 47 37
47 46 34
42 50 38
41 48 37
44 50 39
47 52 34
46 52 36
47 49 36
43 51 36
43 50 39
45 50 40
44 54 37
46 49 37
46 48 41
43 56 36
43 49 35
47 52 38
42 51 39
45 54 38
45 50 38
47 46 35
46 48 37
45 47 34
42 52 37
42 51 38
43 51 37
47 48 35
45 52 36
41 48 37
45 51 37
44 48 37
45 53 37
44 47 36
47 46 37
42 50 35
43 50 36
45 46 37
47 47 37
43 47 35
42 53 39
43 50 33
48 48 35
43 47 38
44 47 36
46 47 32
48 46 36
46 49 40
43 51 36
42 50 38
45 52 37
43 46 36
46 49 40
43 50 37
44 49 38
45 49 35
46 47 36
46 48 37
44 50 36
46 53 33
44 49 38
48 54 39
44 49 36
44 48 35
44 49 36
43 49 37
45 49 36
44 47 37
42 48 37
44 51 34
46 42 34
49 47 37
43 46 38
47 47 37
45 50 34
42 44 34
44 47 33
45 51 34
47 43 38
45 47 35
42 52 40
43 51 39
45 48 35
48 49 36
43 51 38
42 46 36
44 51 37
46 44 36
42 47 34
45 47 35
46 48 37
45 48 38
43 51 36
43 52 34
44 45 35
43 50 39
44 48 37
45 50 35
47 49 36
49 49 36
46 50 38
41 49 35
45 49 38
47 51 40
44 50 38
45 49 37
41 49 33
40 49 35
45 48 37
45 48 37
43 47 38
45 50 37
40 51 38
50 49 40
42 44 39
43 47 35
47 49 34
43 53 39
49 49 38
42 50 36
45 48 36
43 49 37
40 51 36
47 47 33
44 50 38
41 45 39
47 46 36
47 48 33
41 52 38
42 50 38
45 49 37
45 50 35
45 53 38
48 49 36
43 52 41
44 51 39
46 48 36
45 50 36
47 49 37
45 49 41
44 54 37
43 47 37
46 47 36
44 48 38
41 46 37
41 50 39
45 49 38
47 51 38
46 50 36
43 51 36
46 50 41
46 50 38
43 49 39
38 49 36
45 55 37
45 51 37
41 51 35
42 53 36
48 49 34
46 46 34
44 47 36
46 47 35
42 47 34
44 53 43
47 49 38
45 52 40
45 51 39
44 46 40
41 44 37
47 49 37
43 53 39
43 50 38
44 47 38
46 49 41
43 45 36
44 53 38
44 48 36
42 50 35
47 47 38
46 49 39
42 51 41
43 48 38
47 49 33
47 44 39
46 50 38
45 54 38
44 50 38
44 49 37
45 45 37
44 47 34
46 50 36
44 49 33
43 50 39
41 47 37
46 56 37
44 47 37
43 46 36
41 47 36
43 48 38
41 51 36
46 47 34
42 45 38
48 47 38
44 51 39
43 47 39
46 48 39
43 49 37
44 44 42
44 44 38
44 51 39
41 49 39
43 48 38
46 50 36
40 53 38
41 48 39
47 47 36
43 49 38
47 48 36
45 48 35
45 49 35
42 46 38
41 52 37
47 48 36
46 48 37
42 47 37
45 47 38
44 48 36
43 50 36
42 49 32
41 45 36
41 45 36
47 54 40
46 48 38
48 46 34
44 50 39
44 51 37
38 48 38
46 50 38
46 53 38
41 47 42
42 47 38
44 44 39
42 50 36
43 50 36
43 51 37
47 50 37
46 47 36
42 52 37
45 47 34
44 50 41
42 50 37
47 52 41
46 47 37
43 49 37
44 51 37
44 47 34
44 46 36
45 51 39
47 49 38
42 49 35
46 52 38
45 51 38
47 44 38
44 48 37
44 48 36
46 47 39
45 47 35
43 49 37
45 45 34
44 50 36
43 51 37
42 51 39
47 47 37
43 44 34
46 47 36
41 48 37
43 45 38
41 53 37
45 46 36
42 53 36
43 51 39
40 49 39
45 48 40
45 50 38
46 48 35
44 47 38
40 49 40
46 53 38
44 50 38
48 50 34
42 52 38
44 48 34
42 53 40
46 48 36
47 47 38
45 48 39
42 55 36
43 49 35
45 44 37
42 47 36
46 49 37
45 49 37
45 47 40
45 48 36
47 46 39
44 53 39
45 48 39
46 50 36
43 49 36
46 50 38
44 48 37
45 51 37
43 43 36
43 49 37
42 47 35
44 48 37
45 55 40
47 57 40
48 43 36
44 51 40
46 48 38
42 47 34
49 50 38
43 44 36
44 50 40
46 47 39
42 47 40
44 48 41
42 45 36
42 49 38
45 53 40
49 51 40
38 51 36
43 48 33
45 50 37
43 51 39
44 47 40
45 47 37
44 50 36
46 47 39
46 50 37
46 46 36
42 51 43
43 52 39
44 43 37
43 48 39
45 54 43
44 48 42
45 46 37
45 49 38
45 52 38
39 52 35
45 48 40
45 47 40
41 49 38
45 48 37
45 49 38
39 50 38
44 50 38
44 52 39
44 46 38
44 47 37
42 45 40
40 49 42
44 50 37
46 48 39
45 47 38
44 53 39
49 47 40
46 55 39
42 48 37
43 48 40
46 48 36
40 45 41
48 48 36
43 48 36
46 51 41
45 49 36
41 52 38
41 51 38
44 43 42
45 49 39
41 50 38
47 48 37
44 47 37
41 49 36
47 48 38
43 50 40
46 51 37
49 50 38
44 48 34
45 51 41
43 48 38
42 51 40
47 49 36
46 47 39
44 49 41
43 47 36
47 50 39
42 53 36
45 46 36
42 43 40
47 46 37
43 51 38
43 53 38
41 51 36
42 50 39
44 51 38
43 48 37
44 48 37
47 49 38
44 52 40
44 49 37
43 50 40
40 48 39
41 45 36
45 45 37
45 46 40
46 53 39
44 50 38
49 48 38
44 49 40
43 48 38
46 52 42
41 46 35
44 45 34
45 51 39
47 48 37
43 49 37
44 50 36
43 48 40
38 46 37
44 52 43
46 51 35
47 47 40
42 50 38
47 51 38
46 47 35
38 46 37
41 47 43
43 52 36
45 48 38
43 51 38
42 50 39
44 49 34
44 48 36
44 53 38
43 48 37
44 50 39
42 48 39
45 52 39
39 43 35
44 47 37
40 54 41
45 47 36
42 46 38
43 54 38
43 48 36
45 46 33
42 48 38
44 47 40
44 51 37
43 51 38
44 48 42
47 49 38
41 43 37
45 48 39
40 48 37
45 47 38
45 48 40
42 49 38
46 47 40
42 46 38
44 53 39
45 52 42
45 49 38
42 46 39
43 51 41
47 48 39
45 49 38
46 48 44
46 54 41
41 49 37
43 46 36
44 52 39
43 51 39
47 52 40
42 50 39
45 47 40
43 49 36
45 51 38
45 53 38
43 47 39
45 49 39
44 51 38
47 46 38
44 47 39
45 49 37
45 46 40
44 47 41
44 46 39
44 49 37
44 50 41
42 48 40
44 49 38
45 49 38
46 48 38
47 46 38
45 52 38
45 51 39
45 50 39
42 50 39
45 51 40
45 50 39
45 51 41
44 50 36
42 49 39
43 51 37
44 51 38
42 47 38
46 53 41
46 52 41
43 50 37
42 51 40
42 50 37
44 51 41
44 48 42
41 50 37
44 50 38
43 47 39
43 49 38
44 49 41
42 51 40
48 48 41
45 50 41
43 51 41
44 50 35
42 47 38
42 44 40
44 50 38
45 48 40
42 47 36
46 47 37
44 47 37
45 45 39
46 51 41
46 51 41
41 51 40
46 50 40
45 51 37
43 44 40
43 49 40
42 49 36
46 51 38
43 49 38
44 49 40
44 48 37
41 51 38
44 48 38
43 50 37
45 51 37
45 48 39
45 48 38
43 52 39
43 47 41
40 45 37
43 45 35
47 47 39
43 46 39
45 50 38
42 53 37
44 52 40
44 45 41
42 53 37
43 47 38
41 52 41
42 50 38
42 49 39
44 48 39
42 50 39
46 51 39
43 50 37
42 50 39
43 52 39
42 49 36
41 47 41
45 52 38
43 52 36
46 49 42
44 51 40
45 49 36
43 46 38
46 49 40
45 50 38
43 48 38
38 45 38
45 47 38
42 52 38
41 52 39
39 51 36
42 50 36
44 49 40
42 49 35
42 49 38
44 51 39
40 49 38
44 49 37
42 56 36
41 52 38
46 49 42
44 47 40
44 50 39
44 47 39
47 49 38
44 52 40
43 51 41
44 47 39
44 47 41
38 50 43
46 44 36
43 52 41
46 45 38
42 52 40
44 54 42
44 52 36
46 50 39
41 50 39
46 50 36
41 49 36
46 45 41
42 47 39
43 50 40
44 50 38
46 52 41
42 48 36
44 53 39
41 53 37
46 56 39
43 45 39
42 48 35
51 52 43
44 46 39
46 49 44
46 52 39
44 49 38
45 51 42
45 54 38
43 47 41
40 55 38
45 53 37
44 47 39
42 52 40
48 48 41
45 51 40
46 50 39
43 49 39
43 49 39
44 49 40
43 47 37
46 49 41
43 50 35
44 50 40
45 49 37
45 49 42
42 47 37
44 49 39
48 51 40
46 47 38
46 46 38
44 48 39
46 49 37
45 53 39
42 51 38
46 48 36
44 47 42
45 51 40
46 49 40
40 51 37
44 50 35
42 49 36
45 55 38
45 49 39
46 48 41
42 48 38
42 53 35
44 49 39
40 47 43
45 51 37
41 52 42
44 51 39
46 52 38
42 56 40
45 51 40
43 52 41
43 51 40
43 53 37
45 53 40
48 50 39
43 55 43
46 52 39
44 48 36
45 52 39
44 51 40
44 47 39
44 50 37
43 49 39
46 48 42
44 51 41
43 50 40
42 49 41
44 54 39
42 52 37
41 53 39
43 49 36
45 52 39
43 47 40
43 54 36
45 45 40
42 50 38
46 49 39
45 51 40
45 49 40
42 48 39
45 53 36
40 52 40
46 47 38
45 52 37
46 51 38
44 54 39
45 54 37
46 51 37
48 52 35
45 48 39
44 52 40
40 51 40
46 51 38
45 54 36
45 53 39
46 49 40
50 50 39
47 51 36
45 49 38
43 49 37
42 51 42
42 49 41
44 46 38
46 48 36
44 47 41
43 48 37
41 50 36
41 51 39
43 48 39
43 52 40
43 53 38
39 49 36
45 52 43
42 49 39
46 53 38
46 53 39
43 48 36
44 53 37
42 50 40
43 50 39
44 49 40
42 48 40
44 51 38
44 50 43
40 48 41
44 50 43
43 53 39
41 51 40
44 53 41
44 50 40
44 48 39
43 45 38
46 48 35
43 48 37
45 51 42
48 52 41
46 54 42
44 52 42
44 46 39
44 53 40
45 49 38
46 48 39
42 48 40
46 47 41
43 51 40
41 50 41
43 54 40
43 47 38
43 45 40
42 51 41
42 49 40
44 50 42
42 50 38
44 53 40
41 48 41
46 52 39
42 51 36
44 50 38
43 52 40
47 53 36
46 52 39
44 48 38
42 52 38
44 50 38
44 52 44
48 53 38
49 51 39
46 53 38
46 54 41
42 49 37
43 54 40
48 51 40
44 50 36
44 54 42
43 47 40
45 53 36
44 49 38
46 54 41
40 55 41
42 52 38
45 47 41
44 52 43
44 51 40
42 45 39
42 51 37
45 51 42
42 50 38
45 53 39
45 49 37
46 52 39
44 49 43
42 53 37
43 47 39
45 50 41
43 50 44
46 48 43
43 57 40
41 49 42
47 48 42
43 51 41
45 53 40
45 55 42
46 51 38
47 50 40
49 51 40
45 52 41
48 51 40
44 47 40
43 46 36
43 50 37
48 51 39
43 50 40
46 51 41
46 51 40
45 52 40
44 58 39
46 50 41
44 49 40
43 51 39
48 49 38
47 51 40
43 50 41
45 49 36
47 48 39
41 53 41
47 50 39
44 48 42
43 50 39
46 54 41
41 46 39
45 48 40
43 52 42
43 55 40
47 47 41
43 45 34
42 53 40
40 49 39
45 47 40
48 50 39
47 52 41
42 50 39
49 57 43
45 52 43
48 53 38
40 49 41
42 54 40
46 54 41
44 51 44
46 53 40
41 48 43
45 53 39
47 51 39
43 50 40
47 50 40
43 56 42
40 53 42
43 54 41
43 51 39
44 49 38
46 52 37
46 53 42
45 45 45
45 54 44
47 51 42
49 50 38
43 50 39
46 51 37
46 51 41
46 52 41
45 49 43
45 49 39
45 49 39
45 48 42
44 49 40
43 53 42
42 51 45
47 47 39
48 42 36
42 57 40
46 53 43
45 50 40
49 55 38
48 56 43
43 47 40
43 51 39
44 56 40
44 49 39
44 45 41
46 48 38
44 49 42
41 53 45
46 49 41
43 53 39
43 50 44
43 56 42
47 52 42
47 54 40
43 50 41
44 53 40
42 49 42
44 50 42
43 50 41
44 50 42
43 54 41
41 51 41
41 50 42
41 50 44
45 50 41
45 46 39
45 53 37
44 50 40
46 49 44
45 46 41
46 47 37
42 45 45
43 49 40
43 52 40
43 51 42
46 49 38
47 51 42
44 53 40
46 45 39
45 52 42
47 54 40
42 48 39
44 51 39
47 49 43
43 51 38
43 50 41
42 52 44
43 47 41
42 45 39
40 52 43
45 49 42
44 53 43
45 47 43
43 56 43
45 53 42
42 53 42
45 47 39
40 53 40
43 51 40
43 55 41
46 55 44
44 59 44
44 51 40
46 47 41
50 54 39
44 47 41
45 51 42
45 52 40
45 51 41
44 49 41
45 48 41
47 47 42
45 50 44
46 55 42
43 55 47
46 51 44
45 53 42
45 51 37
44 48 39
46 51 41
42 53 41
51 48 41
43 52 45
46 48 38
39 53 41
47 48 41
44 54 43
45 49 41
43 52 38
44 54 44
47 50 40
44 51 41
47 52 39
44 47 39
42 50 39
48 55 40
45 48 41
43 53 42
44 54 44
45 51 41
43 52 40
43 55 39
50 51 40
50 49 41
44 49 38
43 51 48
43 53 42
45 53 40
44 53 41
41 53 39
45 51 40
46 53 39
49 53 42
44 51 42
44 49 41
43 51 40
41 53 45
41 48 44
42 48 41
47 49 43
45 51 38
45 50 41
48 51 39
43 50 41
41 50 41
40 55 41
46 50 39
46 55 40
46 49 44
46 49 42
39 50 46
44 47 38
48 53 40
47 50 43
43 51 40
42 50 45
50 50 41
43 53 44
43 53 39
45 53 43
46 49 44
44 51 40
43 50 38
45 44 41
40 53 43
48 54 44
43 51 43
42 46 40
43 53 44
47 52 45
44 51 40
42 51 42
43 50 41
46 47 42
46 47 44
46 50 41
42 49 43
43 51 41
47 50 43
47 52 44
42 48 42
42 47 43
43 57 41
40 45 39
45 47 41
46 54 43
47 51 42
47 50 40
46 52 43
46 50 43
41 51 41
43 50 44
45 46 44
48 48 40
44 48 45
46 53 42
45 51 40
42 49 40
46 49 41
45 52 41
45 48 41
46 49 41
43 52 40
44 47 44
45 50 43
44 56 42
46 58 43
45 57 43
45 52 41
42 49 45
42 51 45
46 48 36
42 52 42
43 49 39
43 53 39
47 55 42
44 50 40
41 53 38
43 50 41
42 49 40
46 50 42
46 53 45
44 51 46
42 45 43
45 53 42
43 44 42
46 46 40
47 52 42
41 49 40
42 48 43
44 43 41
43 48 42
46 52 45
42 51 42
42 48 42
41 51 40
45 53 43
44 49 45
45 52 43
46 51 43
44 48 42
46 51 42
44 50 43
41 49 41
45 51 40
45 52 43
47 49 43
44 47 42
44 48 40
45 55 42
44 50 45
48 47 43
41 51 45
41 51 42
43 51 41
47 50 43
45 50 40
44 50 43
48 51 39
49 48 47
41 52 40
42 55 45
42 54 44
44 56 43
47 55 44
43 51 40
42 52 43
44 54 45
44 53 43
44 51 42
45 52 45
47 50 41
43 55 40
45 52 41
42 53 40
44 48 45
43 50 43
45 48 41
48 52 42
46 49 41
42 50 43
46 54 43
42 50 43
46 49 43
43 52 41
44 53 43
43 53 42
42 53 40
42 50 43
43 54 44
43 48 42
44 50 44
45 51 39
44 54 41
44 47 43
44 49 42
42 50 43
46 49 43
44 53 40
42 50 41
44 51 40
42 51 45
45 51 44
41 50 40
40 55 44
44 55 43
39 52 39
45 55 43
43 51 43
44 51 46
41 50 42
44 51 45
44 45 43
46 52 39
44 50 41
45 47 45
44 48 44
42 47 42
45 53 40
42 53 41
41 49 42
41 49 42
43 50 46
46 51 42
41 54 44
44 53 42
42 52 45
44 46 46
44 49 42
44 49 41
45 51 42
43 54 40
46 50 43
48 46 42
49 47 41
46 51 41
43 53 39
44 50 41
48 45 44
43 52 43
47 49 43
44 48 44
44 47 43
41 55 42
47 51 43
45 52 41
42 53 43
44 51 40
48 50 43
44 54 41
50 46 43
44 52 41
46 47 43
41 51 42
43 48 38
45 48 41
44 51 45
43 46 44
45 48 44
44 53 38
45 51 42
45 51 45
45 50 41
44 53 47
44 47 41
47 56 42
44 52 41
43 47 44
40 50 45
47 51 40
46 51 44
41 49 40
45 56 45
45 54 43
43 51 43
43 49 44
47 47 40
43 53 42
43 49 43
44 56 39
43 48 44
43 50 43
46 56 42
42 51 44
44 50 43
48 48 44
48 51 45
44 50 42
42 53 43
44 55 42
45 47 44
45 49 42
46 45 43
47 49 42
46 52 45
45 52 43
43 51 42
43 46 38
45 48 44
44 55 42
45 52 43
48 50 44
48 49 39
44 50 43
47 50 42
44 50 44
43 54 41
43 49 46
42 48 44
42 51 42
45 51 44
44 52 43
47 52 39
44 54 47
43 52 45
43 47 46
45 46 43
43 49 45
42 53 45
45 53 44
45 45 42
38 51 42
45 50 44
45 48 47
43 51 45
42 53 43
44 54 40
45 49 48
44 47 43
44 50 47
46 47 45
42 50 45
46 51 45
47 47 42
46 50 41
44 46 44
43 57 45
41 51 41
45 51 45
47 50 45
46 54 44
48 52 43
48 50 41
41 49 45
43 49 44
41 54 42
46 54 41
43 48 44
43 48 44
43 53 44
47 50 44
45 49 41
44 51 42
42 49 44
43 51 43
49 54 44
52 50 43
46 45 39
46 53 40
44 47 45
44 49 43
46 46 42
46 52 46
44 54 43
47 56 46
47 46 44
40 52 44
45 50 44
46 53 43
44 54 43
48 53 44
40 48 42
42 55 41
43 51 43
43 55 45
47 52 46
42 47 44
40 50 45
46 52 43
47 49 40
44 48 42
47 58 45
46 50 41
47 49 45
44 53 41
43 51 42
44 50 43
44 49 44
45 48 44
44 52 43
47 50 44
42 52 44
47 46 44
43 48 43
42 54 44
42 50 44
46 52 44
45 49 43
46 49 41
43 55 43
46 47 44
45 52 43
48 55 42
42 52 44
47 47 44
46 52 41
44 50 44
46 53 44
44 50 44
43 51 44
44 49 46
46 55 42
45 51 44
45 53 44
44 54 44
44 52 43
47 54 43
43 53 46
44 49 45
47 48 43
45 50 45
47 53 45
47 53 45
46 53 43
44 53 46
46 46 44
47 47 44
44 49 42
45 52 44
45 51 44
43 49 43
44 50 40
44 51 44
49 49 46
43 46 42
43 54 48
45 49 45
48 55 45
45 52 47
45 54 44
41 51 45
46 52 45
42 50 44
46 52 42
45 55 46
44 51 44
43 51 44
47 55 45
42 56 43
41 49 46
43 48 48
45 52 44
45 52 46
43 52 47
40 51 45
45 52 46
44 52 45
45 51 47
44 56 48
44 52 46
42 47 45
40 53 45
44 50 41
46 48 45
42 52 42
40 50 47
44 52 44
48 52 48
48 53 45
45 49 46
44 50 44
47 50 44
48 50 45
47 51 42
45 51 44
45 55 45
46 52 44
49 50 47
45 51 45
40 50 47
43 46 45
43 56 46
43 58 42
44 50 48
43 54 46
46 52 45
47 55 44
44 49 44
45 50 45
46 47 41
43 53 47
44 51 43
43 55 45
46 53 48
43 50 42
48 52 42
45 48 43
47 54 44
42 50 45
45 52 46
43 52 44
45 51 45
47 53 43
47 53 45
42 57 43
44 52 43
46 54 45
43 46 45
44 56 44
44 52 45
41 54 45
46 55 44
45 57 45
44 49 46
44 52 45
42 52 44
41 50 45
46 53 43
43 54 47
45 55 47
43 56 43
43 53 48
44 48 42
46 50 47
46 53 45
44 52 46
46 52 43
45 52 46
46 55 46
45 54 46
48 50 48
43 49 49
42 53 45
44 52 47
40 50 44
43 50 48
44 56 44
41 53 46
43 52 44
44 55 44
45 50 43
45 49 47
44 55 48
45 48 46
45 47 44
47 51 44
44 50 44
45 50 45
48 53 44
43 52 45
45 51 47
44 51 46
44 51 47
45 51 46
45 46 46
45 52 46
49 49 46
46 51 44
44 54 47
43 54 47
45 50 47
44 52 46
43 52 47
48 50 45
44 53 47
41 53 46
42 53 47
47 51 43
45 51 47
39 48 46
43 51 45
45 49 46
43 50 45
42 51 45
47 51 44
46 54 45
43 52 44
44 47 45
46 53 46
41 51 46
44 55 46
42 50 46
44 55 44
44 47 44
40 50 47
49 52 46
